@ATTRIBUTE gestureScrollYSpeedPositiveStats_MIN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedPositiveStats_SUM NUMERIC 
@ATTRIBUTE gestureScrollYSpeedPositiveStats_STD NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_N NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MEANN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MAX NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MIN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_SUM NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_STD NUMERIC 
@ATTRIBUTE page_viewing_time NUMERIC 
@ATTRIBUTE selfrelevanceReport NUMERIC 
@data 

58,0.058958757362068966,0.078431375,0.019607844,3.4196079270000013,0.017491043963182684,58,0.058958757362068966,0.078431375,0.019607844,3.4196079270000013,0.017491043963182684,5,126.06914629809185,170.68002330381375,0.0,630.3457314904592,71.19399859387357,5,0.2766778691926174,0.6995263921734841,0.0,1.3833893459630868,0.26519085017390476,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,370.0,49,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,49,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,49,0.0,0.0,0.0,0.0,0.0,51548,5.0
26,0.03273001607692307,0.043137256,0.03137255,0.8509804179999996,0.003833089374900553,26,0.03273001607692307,0.043137256,0.03137255,0.8509804179999996,0.003833089374900553,1,466.0948911083617,466.0948911083617,466.0948911083617,466.0948911083617,0.0,1,0.34576772337415557,0.34576772337415557,0.34576772337415557,0.34576772337415557,0.0,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,213.0,19,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,19,0.0,0.0,0.0,0.0,0.0,19,1.0,16.0,0.0,19.0,3.6514837167011076,2,1.0,1.0,1.0,2.0,0.0,17,-0.29411764705882354,0.0,-4.0,-5.0,0.985184366143778,7310,2.0
83,0.05027167604819277,0.08627451,0.019607844,4.172549112,0.018718668511086823,83,0.05027167604819277,0.08627451,0.019607844,4.172549112,0.018718668511086823,7,70.63319640332084,248.82926471849112,0.0,494.4323748232458,108.25509010582778,7,0.04896518519961964,0.1752318765623177,0.0,0.34275629639733746,0.06368989900603599,12,0.9952689383518829,1.3274336283185841,0.7116666666666666,11.943227260222594,0.15432076069557074,3,0.7870504189435337,0.8247422950819673,0.7116666666666666,2.3611512568306012,0.06528424450435996,9,1.0646751114879993,1.3274336283185841,1.0180180180180178,9.582076003391993,0.10001249705588378,93.0,437.0,26,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,26,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,26,0.0,0.0,0.0,0.0,0.0,2309,3.0
99,0.026421073535353536,0.043137256,0.019607844,2.6156862799999976,0.0034799729939851715,99,0.026421073535353536,0.043137256,0.019607844,2.6156862799999976,0.0034799729939851715,13,85.96166263643717,551.3440152419015,0.0,1117.5016142736831,146.7572368069848,13,0.2794663277552041,0.8025385956941797,0.0,3.6330622608176526,0.26121445507849167,1,1.756440281030445,1.756440281030445,1.756440281030445,1.756440281030445,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.756440281030445,1.756440281030445,1.756440281030445,1.756440281030445,0.0,0.0,1033.0,104,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,104,0.0,0.0,0.0,0.0,0.0,104,0.9134615384615382,36.0,0.0,95.0,3.734152473793147,3,1.3333333333333333,2.0,1.0,4.0,0.5773502691896257,101,-0.32673267326732713,0.0,-6.0,-33.0,0.8844083999045814,20623,2.0
140,0.06728291591428572,0.09803922,0.03137255,9.419608228000001,0.013232142932669388,140,0.06728291591428572,0.09803922,0.03137255,9.419608228000001,0.013232142932669388,11,199.1869345818922,414.50100025720343,0.0,2191.056280400814,127.91268201488661,11,0.3771965128003165,0.8594668529674729,0.0,4.149161640803482,0.22733264786211413,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,1148.0,155,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,155,0.0,0.0,0.0,0.0,0.0,155,2.606451612903227,400.0,0.0,404.0,32.12708061364681,4,1.0,1.0,1.0,4.0,0.0,151,-0.132450331125828,0.0,-20.0,-20.0,1.6275769175423156,21648,1.0
76,0.0641382892368421,0.08235294,0.023529412,4.874509982000001,0.016915303148701037,76,0.0641382892368421,0.08235294,0.023529412,4.874509982000001,0.016915303148701037,9,118.23680841649548,200.42357908731955,0.0,1064.1312757484593,59.360163234868146,9,0.22838471854358625,0.5792951440063758,0.0,2.055462466892276,0.17929828094822187,3,1.0846477040918217,1.7300937289811633,0.7116666666666666,3.253943112275465,0.5612274916279748,2,0.7619246916471507,0.8121827166276347,0.7116666666666666,1.5238493832943014,0.0710755805454864,1,1.7300937289811633,1.7300937289811633,1.7300937289811633,1.7300937289811633,0.0,0.0,661.0,51,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,51,0.0,0.0,0.0,0.0,0.0,51,0.01960784313725491,1.0,0.0,1.0,0.140028008402801,0,NaN,NaN,NaN,0.0,NaN,51,-0.01960784313725491,0.0,-1.0,-1.0,0.140028008402801,40646,3.0
10,0.0525490213,0.078431375,0.03137255,0.525490213,0.01984174290691236,10,0.0525490213,0.078431375,0.03137255,0.525490213,0.01984174290691236,2,0.486801147221794,0.973602294443588,0.0,0.973602294443588,0.6884407845798428,2,0.0016728561760199108,0.0033457123520398216,0.0,0.0033457123520398216,0.0023657758920269515,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,87.0,5,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,5,0.0,0.0,0.0,0.0,0.0,3538,1.0
305,0.06667952722295081,0.09411765,0.019607844,20.337255803000005,0.014536341758218841,305,0.06667952722295081,0.09411765,0.019607844,20.337255803000005,0.014536341758218841,19,226.42644663846093,404.77393898467693,0.0,4302.102486130759,107.46701485499455,19,2.4393478872746033,38.61823053992405,0.0,46.34760985821746,8.763806316801231,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1120.0,362,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,362,0.0,0.0,0.0,0.0,0.0,362,0.3314917127071822,36.0,0.0,120.0,1.96944878495269,25,1.12,2.0,1.0,28.0,0.33166247903554014,337,-0.15430267062314518,0.0,-6.0,-52.0,0.4817387318214031,4972,5.0
235,0.03227367675744681,0.03529412,0.023529412,7.584314038000003,0.0029408029747570452,235,0.03227367675744681,0.03529412,0.023529412,7.584314038000003,0.0029408029747570452,21,166.31991351443133,294.5502822736986,0.0,3492.7181838030574,86.82384848616887,21,1.0491620549660274,10.39685167699282,0.0,22.032403154286577,2.2131547834706797,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1881.0,288,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,288,0.0,0.0,0.0,0.0,0.0,288,0.78125,64.0,0.0,225.0,4.120662115701432,38,1.1842105263157894,4.0,1.0,45.0,0.6087320964854795,250,-0.2400000000000004,0.0,-8.0,-60.0,0.7594121590475362,27000,2.0
46,0.08627451204347826,0.10980392,0.019607844,3.9686275540000002,0.023442104449202316,46,0.08627451204347826,0.10980392,0.019607844,3.9686275540000002,0.023442104449202316,2,129.42288572146714,258.8457714429343,0.0,258.8457714429343,183.03160026876202,2,0.0764458864273285,0.152891772854657,0.0,0.152891772854657,0.10811080937316127,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,132.0,31,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,31,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,31,0.0,0.0,0.0,0.0,0.0,9028,3.0
1026,0.06646409225730998,0.11372549,0.019607844,68.19215865599976,0.025855459981929434,1026,0.06646409225730998,0.11372549,0.019607844,68.19215865599976,0.025855459981929434,30,215.06656596414797,569.8198529577102,0.0,6451.99697892444,118.75229252514998,30,0.21698524259643054,1.1429773003656931,0.0,6.509557277892917,0.2442007496048838,3,1.0971704946484413,1.7985947938594535,0.7116666666666666,3.2915114839453237,0.608446790218325,2,0.7464583450429352,0.7812500234192038,0.7116666666666666,1.4929166900858704,0.049202863417441824,1,1.7985947938594535,1.7985947938594535,1.7985947938594535,1.7985947938594535,0.0,19.0,1484.0,717,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,717,0.0,0.0,0.0,0.0,0.0,717,0.005578800557880061,1.0,0.0,4.0,0.07453472811520416,0,NaN,NaN,NaN,0.0,NaN,717,-0.005578800557880061,0.0,-1.0,-4.0,0.07453472811520416,154144,6.0
358,0.06473874642178772,0.10980392,0.023529412,23.176471218999975,0.016334013614569605,358,0.06473874642178772,0.10980392,0.023529412,23.176471218999975,0.016334013614569605,10,276.33067903887417,700.0020766422869,0.0,2763.306790388742,235.22360115407488,10,3.227152327492063,23.487552024373596,0.0,32.271523274920625,7.442133276617488,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,1051.0,290,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,290,0.0,0.0,0.0,0.0,0.0,290,0.010344827586206928,1.0,0.0,3.0,0.10135697846660638,2,1.0,1.0,1.0,2.0,0.0,288,-0.003472222222222231,0.0,-1.0,-1.0,0.058925565098879,4198,6.0
123,0.0894627783902439,0.13333334,0.02745098,11.003921742000005,0.02987147271445693,123,0.0894627783902439,0.13333334,0.02745098,11.003921742000005,0.02987147271445693,16,209.64286071376122,298.5757598583649,0.0,3354.28577142018,68.84467758071933,16,2.1270386900837894,23.215156287333336,0.0,34.032619041340624,5.697165922038921,3,1.0966943877695159,1.25,0.818833161592506,3.290083163308548,0.24106386365396107,1,0.818833161592506,0.818833161592506,0.818833161592506,0.818833161592506,0.0,2,1.235625000858021,1.25,1.221250001716042,2.471250001716042,0.02032931874568836,52.0,1592.0,98,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,98,0.0,0.0,0.0,0.0,0.0,98,0.020408163265306103,1.0,0.0,2.0,0.142118858106802,1,1.0,1.0,1.0,1.0,0.0,97,-0.010309278350515462,0.0,-1.0,-1.0,0.10153461651336182,4005,3.0
373,0.03694475258713137,0.05882353,0.019607844,13.780392714999993,0.005681863180834455,373,0.03694475258713137,0.05882353,0.019607844,13.780392714999993,0.005681863180834455,52,147.29590655080023,308.37809078305156,0.0,7659.387140641614,53.216186264641706,52,3.20973679802422,28.034371889368323,0.0,166.90631349725945,7.375908460488457,3,1.3705685255236448,1.7740045882854671,0.5636964,4.111705576570934,0.6987717583090227,1,0.5636964,0.5636964,0.5636964,0.5636964,0.0,2,1.7740045882854671,1.7740045882854671,1.7740045882854671,3.5480091765709343,0.0,706.0,2956.0,471,0.10615711252653953,49.0,0.0,50.0,2.2581729313826053,1,1.0,1.0,1.0,1.0,0.0,470,-0.014893617021276624,0.0,-7.0,-7.0,0.3228859228101112,471,0.8471337579617823,81.0,0.0,399.0,4.502716350508252,55,1.7636363636363637,4.0,1.0,97.0,0.9420945215540144,416,-0.1490384615384621,0.0,-9.0,-62.0,0.6414584575278536,71604,6.0
338,0.05363731403550296,0.08235294,0.023529412,18.129412143999986,0.01272411092541956,338,0.05363731403550296,0.08235294,0.023529412,18.129412143999986,0.01272411092541956,45,96.53751849222569,294.0519257743444,0.0,4344.1883321501555,47.40947986903993,45,0.9409118285285603,10.61111115817258,0.0,42.34103228378521,2.3520572490858886,3,1.0800519928292025,1.7037470167389737,0.7116666666666666,3.2401559784876075,0.543086675009373,2,0.7682044808743169,0.8247422950819673,0.7116666666666666,1.5364089617486338,0.07995654363938941,1,1.7037470167389737,1.7037470167389737,1.7037470167389737,1.7037470167389737,0.0,0.0,1249.0,256,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,256,0.0,0.0,0.0,0.0,0.0,256,0.01171875,1.0,0.0,3.0,0.10782781753932572,2,1.0,1.0,1.0,2.0,0.0,254,-0.003937007874015754,0.0,-1.0,-1.0,0.06274558051381583,74750,2.0
20,0.101764707,0.12941177,0.08235294,2.03529414,0.012496990658050398,20,0.101764707,0.12941177,0.08235294,2.03529414,0.012496990658050398,2,82.26236970626456,164.52473941252913,0.0,164.52473941252913,116.33655891154899,2,0.082509899404478,0.165019798808956,0.0,0.165019798808956,0.11668661876785255,1,1.7494144768059945,1.7494144768059945,1.7494144768059945,1.7494144768059945,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.7494144768059945,1.7494144768059945,1.7494144768059945,1.7494144768059945,0.0,0.0,665.0,7,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,7,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,7,0.0,0.0,0.0,0.0,0.0,6373,5.0
33,0.07332145178787879,0.101960786,0.03529412,2.4196079089999993,0.018896021986998936,33,0.07332145178787879,0.101960786,0.03529412,2.4196079089999993,0.018896021986998936,6,225.75439710742094,309.280689275474,0.0,1354.5263826445257,113.51156200292367,6,0.40869794768312734,0.6636652476672356,0.0,2.452187686098764,0.24706935147572662,2,1.020041581654274,1.221250001716042,0.818833161592506,2.040083163308548,0.284551676515015,1,0.818833161592506,0.818833161592506,0.818833161592506,0.818833161592506,0.0,1,1.221250001716042,1.221250001716042,1.221250001716042,1.221250001716042,0.0,0.0,1419.0,19,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,19,0.0,0.0,0.0,0.0,0.0,5923,3.0
936,0.06561086169123931,0.09803922,0.02745098,61.41176654300004,0.01317920322126719,936,0.06561086169123931,0.09803922,0.02745098,61.41176654300004,0.01317920322126719,37,161.56227468959975,294.22011083607555,0.0,5977.804163515192,67.57279643827637,37,0.24751431365466944,1.6490436083610116,0.0,9.158029605222767,0.3203124912420807,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,2799.0,666,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,666,0.0,0.0,0.0,0.0,0.0,666,0.04204204204204231,4.0,0.0,28.0,0.30736039149487865,15,1.2,2.0,1.0,18.0,0.41403933560541256,651,-0.006144393241167429,0.0,-1.0,-4.0,0.07820507977830686,119262,3.0
731,0.07650009562653899,0.09803922,0.02745098,55.92156990300023,0.013814384044282372,731,0.07650009562653899,0.09803922,0.02745098,55.92156990300023,0.013814384044282372,36,135.188543072854,349.0327486614074,0.0,4866.787550622746,56.921942310871835,36,0.7479091470029823,14.152373879138812,0.0,26.92472929210736,2.458620800401668,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,2581.0,490,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,490,0.0,0.0,0.0,0.0,0.0,490,0.34897959183673427,25.0,0.0,171.0,1.9894016168282085,0,NaN,NaN,NaN,0.0,NaN,490,-0.11632653061224396,0.0,-5.0,-57.0,0.5797704004954012,90778,3.0
368,0.06908568037228259,0.10980392,0.019607844,25.423530377000002,0.017392603367917737,368,0.06908568037228259,0.10980392,0.019607844,25.423530377000002,0.017392603367917737,19,185.22166569558348,706.4719312154568,0.0,3519.211648216087,164.06611145961517,19,0.22756649001404408,0.7878361477621787,0.0,4.323763310266838,0.2157503221624606,3,1.0846477040918217,1.7300937289811633,0.7116666666666666,3.253943112275465,0.5612274916279748,2,0.7619246916471507,0.8121827166276347,0.7116666666666666,1.5238493832943014,0.0710755805454864,1,1.7300937289811633,1.7300937289811633,1.7300937289811633,1.7300937289811633,0.0,0.0,1219.0,257,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,257,0.0,0.0,0.0,0.0,0.0,257,0.12840466926070077,9.0,0.0,33.0,0.6636859841846237,1,1.0,1.0,1.0,1.0,0.0,256,-0.09375,0.0,-3.0,-24.0,0.3415650255319866,46697,2.0
471,0.05490196158174098,0.08235294,0.023529412,25.85882390500002,0.007975521038680024,471,0.05490196158174098,0.08235294,0.023529412,25.85882390500002,0.007975521038680024,17,238.82852773866213,607.0502922356719,0.0,4060.084971557257,178.77718988776175,17,0.5980598157820658,6.512493162864823,0.0,10.167016868295116,1.5960871175595235,2,1.1688504941427336,1.7740045882854671,0.5636964,2.337700988285467,0.8558171272622586,1,0.5636964,0.5636964,0.5636964,0.5636964,0.0,1,1.7740045882854671,1.7740045882854671,1.7740045882854671,1.7740045882854671,0.0,0.0,1028.0,349,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,349,0.0,0.0,0.0,0.0,0.0,349,0.025787965616045787,4.0,0.0,9.0,0.2442906003942127,2,1.0,1.0,1.0,2.0,0.0,347,-0.014409221902017271,0.0,-2.0,-5.0,0.14150260818374757,69594,3.0
222,0.0915562644009009,0.15686275,0.02745098,20.325490697000042,0.028108893374492325,222,0.0915562644009009,0.15686275,0.02745098,20.325490697000042,0.028108893374492325,9,216.13457985829953,948.6762910530676,0.0,1945.2112187246955,297.261890844914,9,0.1481144736719202,0.33277403286883667,0.0,1.3330302630472821,0.13512215493981292,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,715.0,135,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,135,0.0,0.0,0.0,0.0,0.0,135,0.32592592592592556,9.0,0.0,44.0,1.2145242274033465,1,1.0,1.0,1.0,1.0,0.0,134,-0.1567164179104479,0.0,-3.0,-21.0,0.5464097117657081,5374,1.0
302,0.10475263072847682,0.12941177,0.03137255,31.63529447999992,0.018501712653600226,302,0.10475263072847682,0.12941177,0.03137255,31.63529447999992,0.018501712653600226,11,269.7997340389405,391.85585175791476,23.977069319937343,2967.797074428346,103.41900099774442,11,0.14106847385523838,0.275451936659814,0.06697505396630543,1.551753212407622,0.06761288865285625,3,1.0800519928292025,1.7037470167389737,0.7116666666666666,3.2401559784876075,0.543086675009373,2,0.7682044808743169,0.8247422950819673,0.7116666666666666,1.5364089617486338,0.07995654363938941,1,1.7037470167389737,1.7037470167389737,1.7037470167389737,1.7037470167389737,0.0,0.0,1249.0,175,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,175,0.0,0.0,0.0,0.0,0.0,175,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,175,0.0,0.0,0.0,0.0,0.0,79336,5.0
270,0.09119825903333334,0.15686275,0.015686275,24.623529938999972,0.031928315331444426,270,0.09119825903333334,0.15686275,0.015686275,24.623529938999972,0.031928315331444426,28,140.820482764842,593.468650353533,0.0,3942.973517415577,155.93852263524172,28,0.3089725262207899,3.545741154354122,0.0,8.651230734182118,0.6808406972321819,5,1.013790224304652,1.124121779859485,0.7116666666666666,5.068951121523259,0.17246438931149888,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,4,1.089321113714148,1.124121779859485,1.0387596899224807,4.357284454856593,0.04032186016939912,512.0,931.0,146,0.01369863013698627,1.0,0.0,2.0,0.11663685877841844,2,1.0,1.0,1.0,2.0,0.0,144,0.0,0.0,0.0,0.0,0.0,146,0.020547945205479434,1.0,0.0,3.0,0.1423535221608891,2,1.0,1.0,1.0,2.0,0.0,144,-0.006944444444444457,0.0,-1.0,-1.0,0.08333333333333352,122963,2.0
29,0.06017579613793103,0.09019608,0.03529412,1.7450980880000002,0.015016362690333651,29,0.06017579613793103,0.09019608,0.03529412,1.7450980880000002,0.015016362690333651,6,2.9207331420088574,10.709365826426072,0.0,17.524398852053142,4.689373071608542,6,0.008282084885392903,0.026975732560267186,0.0,0.049692509312357414,0.012901042693319365,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,88.0,3,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,3,0.0,0.0,0.0,0.0,0.0,4782,2.0
847,0.052563837309327045,0.09411765,0.019607844,44.5215702010002,0.014087839465448625,847,0.052563837309327045,0.09411765,0.019607844,44.5215702010002,0.014087839465448625,35,234.05535553870587,675.8370342447157,0.0,8191.937443854704,162.85590365127308,35,0.3781171775827117,1.7498672097302697,0.0,13.234101215394908,0.40318534571203135,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1630.0,788,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,788,0.0,0.0,0.0,0.0,0.0,788,0.11802030456852773,9.0,0.0,93.0,0.5214875990649818,40,1.025,2.0,1.0,41.0,0.15811388300841894,748,-0.04812834224598912,0.0,-3.0,-36.0,0.2541947405106413,95251,5.0
199,0.06174007514572864,0.08235294,0.02745098,12.286274953999998,0.01292829596805989,199,0.06174007514572864,0.08235294,0.02745098,12.286274953999998,0.01292829596805989,16,165.2785648883828,249.08593587539676,0.0,2644.4570382141246,69.25694476335983,16,0.3545188420334777,0.861889051471961,0.0,5.6723014725356435,0.2199496049176799,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1295.0,192,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,192,0.0,0.0,0.0,0.0,0.0,192,0.03125,1.0,0.0,6.0,0.174447519824086,6,1.0,1.0,1.0,6.0,0.0,186,0.0,0.0,0.0,0.0,0.0,40703,3.0
63,0.08173047238095238,0.09803922,0.03137255,5.14901976,0.020072994857480545,63,0.08173047238095238,0.09803922,0.03137255,5.14901976,0.020072994857480545,4,257.824329703386,403.4562784330689,169.87451012968756,1031.2973188135438,101.17399403655659,4,0.6189622709962967,1.2901228549479469,0.2713650321560504,2.475849083985187,0.45734752591098476,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,701.0,70,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,70,0.0,0.0,0.0,0.0,0.0,70,0.3142857142857141,4.0,0.0,22.0,0.6265353811644888,3,1.0,1.0,1.0,3.0,0.0,67,-0.25373134328358227,0.0,-2.0,-17.0,0.47172422548752424,25700,6.0
137,0.05364248013138686,0.09411765,0.019607844,7.349019777999984,0.018214225432579643,137,0.05364248013138686,0.09411765,0.019607844,7.349019777999984,0.018214225432579643,7,165.64290416807438,265.2702010431482,0.0,1159.5003291765206,96.3790546944922,7,0.7708155870589765,4.38099483998576,0.0,5.395709109412835,1.5962222902555419,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,961.0,92,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,92,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,92,0.0,0.0,0.0,0.0,0.0,3040,2.0
58,0.06443543113793103,0.08627451,0.03137255,3.7372550060000016,0.016688196523875914,58,0.06443543113793103,0.08627451,0.03137255,3.7372550060000016,0.016688196523875914,7,127.80045054820596,226.05397970110778,0.0,894.6031538374418,73.08042245546497,7,0.37157798176037365,0.7928126932959711,0.0,2.601045872322615,0.2791056902971891,3,1.0971704946484413,1.7985947938594535,0.7116666666666666,3.2915114839453237,0.608446790218325,2,0.7464583450429352,0.7812500234192038,0.7116666666666666,1.4929166900858704,0.049202863417441824,1,1.7985947938594535,1.7985947938594535,1.7985947938594535,1.7985947938594535,0.0,0.0,1728.0,74,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,74,0.0,0.0,0.0,0.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,74,0.0,0.0,0.0,0.0,0.0,125530,5.0
239,0.0675363060041841,0.08627451,0.023529412,16.141177135000024,0.015148226086214096,239,0.0675363060041841,0.08627451,0.023529412,16.141177135000024,0.015148226086214096,25,173.43005169315063,269.58031537239316,82.97171376024882,4335.751292328765,41.211881486108176,25,1.603294186586841,12.146721643294848,0.13100356736304805,40.082354664671016,2.5327509273913558,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.726580844471842,1.726580844471842,1.726580844471842,1.726580844471842,0.0,0.0,2204.0,242,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,242,0.0,0.0,0.0,0.0,0.0,242,0.6404958677685965,16.0,0.0,155.0,1.8621844359318527,22,1.272727272727273,4.0,1.0,28.0,0.7672969364884682,220,-0.25,0.0,-3.0,-55.0,0.6525328242762894,8137,5.0
